id,diet_type,b1_approach,b2_wag,b3_jump,b4_lick_lips,b5_salivate,b6_bark,b7_eat_fast,b8_sniff,b9_stay_bowl,b10_guard,health_opinion,vet_visits,medication,disease_allergy,disease_behaviour,disease_weight,disease_dental,disease_gi,disease_skin,species,age,sex_neuter,breed_size,activity,diet
587958-587949-58805017,Meat-based – conventional,2.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,7,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58833138,Meat-based – conventional,5.0,5.0,5.0,4.0,3.0,4.0,5.0,3.0,5.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,7,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-58834781,Meat-based – conventional,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,Healthy,>3,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,14,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),0 – 30 mins,Conventional
587958-587949-58851931,Meat-based – conventional,1.0,1.0,1.0,3.0,,1.0,1.0,4.0,1.0,1.0,Generally healthy with minor or infrequent problems,Unsure,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-58855645,Meat-based – raw,4.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-58860349,Vegan (consuming no animal products),3.0,4.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-58881651,Meat-based – conventional,5.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,2.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58884429,Meat-based – conventional,5.0,4.0,1.0,,4.0,4.0,5.0,1.0,5.0,1.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-58898183,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),> 3 hrs,Vegan
587958-587949-58897490,Vegan (consuming no animal products),5.0,4.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-58900360,Meat-based – conventional,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,Significant or frequent problems,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58902603,Vegan (consuming no animal products),4.0,4.0,2.0,5.0,3.0,2.0,3.0,5.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-58902548,Vegan (consuming no animal products),5.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,14,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-58902716,Meat-based – conventional,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,4.0,1.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Conventional
587958-587949-58902757,Meat-based – conventional,5.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-58903171,Meat-based – conventional,,4.0,5.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,1.0,1.0,Dog,8,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-58904066,Meat-based – raw,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-58904395,Meat-based – conventional,5.0,5.0,1.0,4.0,5.0,1.0,4.0,2.0,2.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-58904405,Meat-based – conventional,4.0,4.0,5.0,3.0,2.0,3.0,4.0,4.0,4.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-58904687,Meat-based – conventional,5.0,5.0,1.0,5.0,3.0,1.0,5.0,2.0,4.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,9,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58904922,Meat-based – raw,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,20,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),0 – 30 mins,Raw
587958-587949-58905473,Vegan (consuming no animal products),3.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,Healthy,1,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,7,"Male, castrated",Toy (≤ 4.1 kg or ≤ 9 lb),30 – 60 mins,Vegan
587958-587949-58905468,Meat-based – conventional,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,1,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Conventional
587958-587949-58905436,Meat-based – raw,2.0,5.0,1.0,3.0,1.0,5.0,3.0,5.0,4.0,1.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Raw
587958-587949-58907863,Meat-based – conventional,4.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,5.0,3.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,1.0,0.0,0.0,0.0,Dog,12,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-58910179,Meat-based – conventional,4.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,10,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-58910163,Vegan (consuming no animal products),3.0,4.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-58910276,Meat-based – conventional,5.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,5.0,5.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,2,"Female, spayed",Toy (≤ 4.1 kg or ≤ 9 lb),30 – 60 mins,Conventional
587958-587949-58911037,Meat-based – conventional,5.0,2.0,1.0,5.0,4.0,2.0,4.0,5.0,5.0,1.0,Generally healthy with minor or infrequent problems,>3,No,0.0,0.0,1.0,1.0,0.0,1.0,Dog,4,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),> 3 hrs,Conventional
587958-587949-58914781,Meat-based – conventional,5.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Giant (> 40.9 kg or > 90 lb),0 – 30 mins,Conventional
587958-587949-58915130,Meat-based – conventional,5.0,5.0,2.0,4.0,5.0,4.0,5.0,1.0,4.0,4.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,1.0,0.0,0.0,0.0,Dog,6,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-58916922,Vegan (consuming no animal products),4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-58921837,Meat-based – conventional,5.0,5.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58925571,Meat-based – conventional,5.0,5.0,2.0,5.0,5.0,1.0,5.0,1.0,2.0,3.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-58928662,Meat-based – conventional,3.0,2.0,1.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-58929250,Meat-based – conventional,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58931471,Meat-based – conventional,4.0,4.0,2.0,4.0,1.0,5.0,4.0,4.0,5.0,5.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,13,"Male, castrated",Toy (≤ 4.1 kg or ≤ 9 lb),30 – 60 mins,Conventional
587958-587949-58933190,Meat-based – conventional,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,11,"Female, spayed",Giant (> 40.9 kg or > 90 lb),1 – 3 hrs,Conventional
587958-587949-58933708,Meat-based – conventional,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,Healthy,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58937260,Vegan (consuming no animal products),5.0,3.0,3.0,4.0,4.0,1.0,4.0,2.0,3.0,1.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Vegan
587958-587949-58937109,Meat-based – conventional,4.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,5.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-58939199,Vegan (consuming no animal products),3.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Vegan
587958-587949-58939319,Meat-based – conventional,5.0,5.0,5.0,5.0,1.0,5.0,5.0,,5.0,5.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,7,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-58939268,Meat-based – conventional,5.0,5.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-58939729,Meat-based – conventional,4.0,3.0,1.0,,2.0,1.0,4.0,2.0,4.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58939742,Meat-based – conventional,4.0,4.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,2.0,Healthy,1,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,8,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Conventional
587958-587949-58939894,Meat-based – conventional,5.0,5.0,5.0,3.0,5.0,1.0,5.0,2.0,5.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-58939491,Vegan (consuming no animal products),4.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-58940139,Meat-based – conventional,3.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,Generally healthy with minor or infrequent problems,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Conventional
587958-587949-58940063,Meat-based – conventional,5.0,5.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,Healthy,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),0 – 30 mins,Conventional
587958-587949-58942279,Meat-based – conventional,5.0,5.0,5.0,3.0,3.0,5.0,2.0,3.0,3.0,2.0,Seriously ill,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),0 – 30 mins,Conventional
587958-587949-58942323,Meat-based – conventional,2.0,4.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,Healthy,>3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),0 – 30 mins,Conventional
587958-587949-58943987,Vegan (consuming no animal products),5.0,5.0,1.0,3.0,5.0,2.0,4.0,1.0,4.0,4.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Male, castrated",Giant (> 40.9 kg or > 90 lb),1 – 3 hrs,Vegan
587958-587949-58948488,Meat-based – conventional,3.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58948614,Meat-based – conventional,4.0,5.0,1.0,1.0,5.0,1.0,4.0,1.0,4.0,1.0,Healthy,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-58949240,Meat-based – conventional,5.0,5.0,3.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,12,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),Unsure,Conventional
587958-587949-58950145,Meat-based – raw,1.0,5.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0,1.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),> 3 hrs,Raw
587958-587949-58952205,Meat-based – conventional,2.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-58952831,Meat-based – conventional,2.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,Healthy,1,Yes,0.0,0.0,1.0,0.0,0.0,0.0,Dog,5,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-58959209,Vegan (consuming no animal products),5.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-58961288,Meat-based – conventional,5.0,5.0,4.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,3,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),> 3 hrs,Conventional
587958-587949-58961711,Meat-based – conventional,5.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,Healthy,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-58961631,Meat-based – conventional,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,Significant or frequent problems,>3,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,10,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-58963406,Vegan (consuming no animal products),4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,3.0,Healthy,3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,1,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),> 3 hrs,Vegan
587958-587949-58967694,Vegan (consuming no animal products),5.0,3.0,2.0,4.0,3.0,1.0,5.0,3.0,5.0,3.0,Healthy,3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-58968301,Vegan (consuming no animal products),5.0,5.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,5.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),> 3 hrs,Vegan
587958-587949-58970233,Meat-based – conventional,5.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,2.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58972330,Meat-based – conventional,5.0,5.0,5.0,1.0,5.0,4.0,4.0,2.0,4.0,1.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,4,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-58982878,Meat-based – raw,4.0,2.0,2.0,5.0,4.0,1.0,4.0,4.0,4.0,2.0,Generally healthy with minor or infrequent problems,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-58990489,Meat-based – raw,1.0,4.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,1.0,Dog,5,"Male, sexually intact",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Raw
587958-587949-58992725,Meat-based – conventional,5.0,3.0,2.0,4.0,,2.0,3.0,2.0,3.0,3.0,Significant or frequent problems,>3,Yes,0.0,0.0,0.0,0.0,1.0,0.0,Dog,6,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Conventional
587958-587949-59012957,Vegan (consuming no animal products),3.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-59013110,Meat-based – conventional,5.0,5.0,3.0,5.0,2.0,3.0,5.0,3.0,5.0,4.0,Generally healthy with minor or infrequent problems,1,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,12,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),0 – 30 mins,Conventional
587958-587949-59014010,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,1.0,4.0,5.0,2.0,5.0,3.0,Significant or frequent problems,>3,Yes,0.0,1.0,0.0,0.0,0.0,0.0,Dog,4,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-59015489,Meat-based – conventional,5.0,5.0,4.0,5.0,3.0,2.0,5.0,4.0,4.0,3.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,1.0,0.0,0.0,Dog,13,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Conventional
587958-587949-59014252,Meat-based – conventional,2.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,4.0,3.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,1.0,0.0,Dog,4,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Conventional
587958-587949-59018346,Vegan (consuming no animal products),5.0,5.0,5.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-59019114,Vegan (consuming no animal products),5.0,5.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,Generally healthy with minor or infrequent problems,2,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Male, castrated",Large (22.7–40.5 kg or 50–89 lb),1 – 3 hrs,Vegan
587958-587949-59018984,Meat-based – conventional,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,1.0,1.0,0.0,Dog,7,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-59019581,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,Generally healthy with minor or infrequent problems,2,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,6,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-59019912,Vegan (consuming no animal products),5.0,4.0,3.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,Generally healthy with minor or infrequent problems,>3,Yes,0.0,0.0,0.0,0.0,0.0,0.0,Dog,8,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-59020961,Vegan (consuming no animal products),5.0,5.0,5.0,5.0,,1.0,5.0,1.0,4.0,,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Large (22.7–40.5 kg or 50–89 lb),30 – 60 mins,Vegan
587958-587949-59020477,Vegan (consuming no animal products),3.0,3.0,3.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,10,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),30 – 60 mins,Vegan
587958-587949-59022834,Vegan (consuming no animal products),4.0,4.0,1.0,2.0,4.0,1.0,4.0,2.0,4.0,4.0,Healthy,0,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, sexually intact",Small (4.5–10.9 kg or 10–24 lb),1 – 3 hrs,Vegan
587958-587949-59026625,Meat-based – conventional,5.0,4.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Male, sexually intact",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-59026689,Vegan (consuming no animal products),4.0,3.0,2.0,4.0,5.0,1.0,5.0,2.0,5.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, sexually intact",Giant (> 40.9 kg or > 90 lb),1 – 3 hrs,Vegan
587958-587949-59026901,Vegan (consuming no animal products),4.0,3.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,Healthy,>3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,2,"Female, spayed",Small (4.5–10.9 kg or 10–24 lb),30 – 60 mins,Vegan
587958-587949-59027055,Vegan (consuming no animal products),2.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,2.0,2.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-59027083,Vegan (consuming no animal products),5.0,5.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,3.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,9,"Male, castrated",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
587958-587949-59027344,Meat-based – conventional,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,Healthy,3,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,7,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Conventional
587958-587949-59027787,Vegan (consuming no animal products),3.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,Healthy,1,No,0.0,0.0,0.0,0.0,0.0,0.0,Dog,5,"Female, spayed",Medium (11.4–22.3 kg or 25–49 lb),1 – 3 hrs,Vegan
